region,assessment,year,use_idcntry_raw_str,idcntry_raw,idcntry_raw_str,national_level,countrycode,notes
WLD,TIMSS,2015,0,928,,1,GBR,England/Scotland/N.Ireland
WLD,TIMSS,2015,0,956,,1,BEL,
WLD,TIMSS,2015,0,5784,,1,NOR,Norway grade 4
WLD,TIMSS,2015,0,5788,,1,NOR,Norway grade 8
WLD,TIMSS,2015,0,7841,,0,ARE,"Emirates, cities"
WLD,TIMSS,2015,0,7842,,0,ARE,"Emirates, cities"
WLD,TIMSS,2015,0,9132,,0,CAN,Canadian Province
WLD,TIMSS,2015,0,9133,,0,CAN,Canadian Province
WLD,TIMSS,2015,0,32001,,0,ARG,Buenos Aires only
WLD,TIMSS,2019,0,8,,1,ALB,
WLD,TIMSS,2019,0,31,,1,AZE,
WLD,TIMSS,2019,0,36,,1,AUS,
WLD,TIMSS,2019,0,40,,1,AUT,
WLD,TIMSS,2019,0,48,,1,BHR,
WLD,TIMSS,2019,0,51,,1,ARM,
WLD,TIMSS,2019,0,70,,1,BIH,
WLD,TIMSS,2019,0,100,,1,BGR,
WLD,TIMSS,2019,0,124,,1,CAN,
WLD,TIMSS,2019,0,152,,1,CHL,
WLD,TIMSS,2019,0,158,,0,TWN,Chinese Taipei
WLD,TIMSS,2019,0,191,,1,HRV,
WLD,TIMSS,2019,0,196,,1,CYP,
WLD,TIMSS,2019,0,203,,1,CZE,
WLD,TIMSS,2019,0,208,,1,DNK,
WLD,TIMSS,2019,0,246,,1,FIN,
WLD,TIMSS,2019,0,250,,1,FRA,
WLD,TIMSS,2019,0,268,,1,GEO,
WLD,TIMSS,2019,0,276,,1,DEU,
WLD,TIMSS,2019,0,344,,1,HKG,
WLD,TIMSS,2019,0,348,,1,HUN,
WLD,TIMSS,2019,0,364,,1,IRN,
WLD,TIMSS,2019,0,372,,1,IRL,
WLD,TIMSS,2019,0,376,,1,ISR,
WLD,TIMSS,2019,0,380,,1,ITA,
WLD,TIMSS,2019,0,392,,1,JPN,
WLD,TIMSS,2019,0,398,,1,KAZ,
WLD,TIMSS,2019,0,400,,1,JOR,
WLD,TIMSS,2019,0,410,,1,KOR,
WLD,TIMSS,2019,0,411,,1,XKX,
WLD,TIMSS,2019,0,414,,1,KWT,
WLD,TIMSS,2019,0,422,,1,LBN,
WLD,TIMSS,2019,0,428,,1,LVA,
WLD,TIMSS,2019,0,440,,1,LTU,
WLD,TIMSS,2019,0,458,,1,MYS,
WLD,TIMSS,2019,0,470,,1,MLT,
WLD,TIMSS,2019,0,499,,1,MNE,
WLD,TIMSS,2019,0,504,,1,MAR,
WLD,TIMSS,2019,0,512,,1,OMN,
WLD,TIMSS,2019,0,528,,1,NLD,
WLD,TIMSS,2019,0,554,,1,NZL,
WLD,TIMSS,2019,0,578,,1,NOR,
WLD,TIMSS,2019,0,586,,1,PAK,
WLD,TIMSS,2019,0,608,,1,PHL,
WLD,TIMSS,2019,0,616,,1,POL,
WLD,TIMSS,2019,0,620,,1,PRT,
WLD,TIMSS,2019,0,634,,1,QAT,
WLD,TIMSS,2019,0,642,,1,ROM,
WLD,TIMSS,2019,0,643,,1,RUS,
WLD,TIMSS,2019,0,682,,1,SAU,
WLD,TIMSS,2019,0,688,,1,SRB,
WLD,TIMSS,2019,0,702,,1,SGP,
WLD,TIMSS,2019,0,703,,1,SVK,
WLD,TIMSS,2019,0,710,,1,ZAF,
WLD,TIMSS,2019,0,724,,1,ESP,
WLD,TIMSS,2019,0,752,,1,SWE,
WLD,TIMSS,2019,0,784,,1,ARE,
WLD,TIMSS,2019,0,792,,1,TUR,
WLD,TIMSS,2019,0,807,,1,MKD,
WLD,TIMSS,2019,0,818,,1,EGY,
WLD,TIMSS,2019,0,840,,1,USA,
WLD,TIMSS,2019,0,926,,1,ENG,
WLD,TIMSS,2019,0,928,,1,NIR,
WLD,TIMSS,2019,0,956,,1,BFL,
WLD,TIMSS,2019,0,7841,,0,ADU,"Dubai, UAE"
WLD,TIMSS,2019,0,7842,,0,AAD,"Abu Dhabi, UAE"
WLD,TIMSS,2019,0,9132,,0,COT,"Ontario, Canada"
WLD,TIMSS,2019,0,9133,,0,CQU,"Quebec, Canada"
WLD,TIMSS,2019,0,643001,,0,RMO,"Moscow City, Russian Fed."
WLD,TIMSS,2019,0,710003,,0,ZGT,"Gauteng, RSA"
WLD,TIMSS,2019,0,710004,,0,ZWC,"Western Cape, RSA"
WLD,TIMSS,2019,0,724005,,0,EMA,"Madrid, Spain"
LAC,LLECE-T,2013,0,32,,1,ARG,
LAC,LLECE-T,2013,0,76,,1,BRA,
LAC,LLECE-T,2013,0,152,,1,CHL,
LAC,LLECE-T,2013,0,170,,1,COL,
LAC,LLECE-T,2013,0,188,,1,CRI,
LAC,LLECE-T,2013,0,214,,1,DOM,
LAC,LLECE-T,2013,0,218,,1,ECU,
LAC,LLECE-T,2013,0,320,,1,GTM,
LAC,LLECE-T,2013,0,340,,1,HND,
LAC,LLECE-T,2013,0,484,,1,MEX,"Mexico, country"
LAC,LLECE-T,2013,0,558,,1,NIC,
LAC,LLECE-T,2013,0,591,,1,PAN,
LAC,LLECE-T,2013,0,600,,1,PRY,
LAC,LLECE-T,2013,0,604,,1,PER,
LAC,LLECE-T,2013,0,858,,1,URY,
LAC,LLECE-T,2013,0,4841,,0,MEX,"Mexico, subset (Nueva Leon)"
